system:index,agbd,agbd_se,agbd_tonnes_per_ha,aspect,delta_ndvi,dry_blue,dry_evi,dry_green,dry_nbr,dry_ndmi,dry_ndvi,dry_nir,dry_nir2,dry_re1,dry_re2,dry_re3,dry_reci,dry_red,dry_savi,dry_swir1,dry_swir2,elevation,lat,lon,quality_flag,slope,vh,vh_vv_diff,vv,wet_evi,wet_ndvi,wet_nir,wet_savi,wet_swir1,.geo
8331_0,2.4745097,0.89023185,2.4745097,-0.0,0.1352831,0.0304,-0.05044625544105183,0.0469,0.10843374,0.03755868,-0.3809524,0.0159,0.0134,0.0476,0.0214,0.0203,-0.668693,0.0361,-0.0550458716953038,0.0148,0.0121,1325,-2.2576908878133874,30.294021073655244,2,0.0,-26.394485136327194,-2.255709530847259,-24.138775605479935,-0.06333217322398117,-0.24566929,0.0479,-0.0687229478426366,0.0272,"{""type"":""MultiPoint"",""coordinates"":[]}"
8332_0,4.180509,0.9237528,4.180509,90.0,0.13929734,0.0485,0.24647564115898357,0.07905,0.15744168,-0.028173497,0.41808072,0.24430001,0.2676,0.1471,0.21685,0.2434,0.7122097,0.10235,0.2620441421229158,0.2653,0.1803,1350,-2.2576908878133874,30.30453136247944,2,0.9281303,-17.035530186210927,-6.350236931180113,-10.685293255030814,0.3211552997548939,0.55737805,0.25335,0.3237145340305555,0.21575,"{""type"":""MultiPoint"",""coordinates"":[]}"
8333_0,3.0130298,0.8179977,3.0130298,270.0,0.0059629083,0.0302,0.37892992324250613,0.05335,0.48811725,0.19800428,0.7129097,0.2312,0.2534,0.07915,0.19085,0.22585,1.8053651,0.038149998,0.3741952846623001,0.15395,0.08035,1327,-2.2576908878133874,30.314772156718405,2,1.8557738,-16.458361974104612,-4.878475130634017,-11.579886843470595,0.4051717114489455,0.7188726,0.2454,0.3873510113628516,0.1437,"{""type"":""MultiPoint"",""coordinates"":[]}"
8334_0,2.5877562,0.7046357,2.5877562,45.022247,0.016887844,0.03035,0.4501595728224695,0.06025,0.54526526,0.2523932,0.74550307,0.26880002,0.2971,0.0884,0.2208,0.2632,2.0182498,0.0393,0.4276820084420559,0.15755,0.0788,1329,-2.2576908878133874,30.3252824455426,2,5.234111,-17.39537571343954,-4.228182857536904,-13.167192855902638,0.45183977213039295,0.7623909,0.26805001,0.4266474489510852,0.1537,"{""type"":""MultiPoint"",""coordinates"":[]}"
8335_0,11.926862,0.97197175,11.926862,-0.0,-0.2750442,0.0511,0.11770245916045488,0.08155,0.3372468,0.10201357,0.24387965,0.1624,0.17445,0.12765,0.15515,0.17385,0.30296415,0.100899994,0.12795925346309794,0.1423,0.09015,1328,-2.2576908878133874,30.335523239781566,2,0.92740995,-16.275385386286068,-5.728315382876293,-10.547070003409775,-0.016707701785037644,-0.031164568,0.171,-0.01975051828348194,0.0614,"{""type"":""MultiPoint"",""coordinates"":[]}"
8336_0,4.6580706,1.2236166,4.6580706,9.469541,0.0853475,0.03895,0.2787026502224438,0.0649,0.273197,0.097050875,0.4758201,0.25605,0.28545,0.12195,0.22525,0.2672,1.1042544,0.0905,0.29414718094400627,0.2104,0.1474,1382,-2.2576908878133874,30.377025405907887,2,5.6236963,-14.496324937561589,-7.681321018410404,-6.815003919151184,0.33542151328942293,0.5611676,0.2485,0.34076434553988816,0.1866,"{""type"":""MultiPoint"",""coordinates"":[]}"
8337_0,3.4773276,1.7198143,3.4773276,29.764053,0.29750118,0.0494,0.1872756569276989,0.06905,0.072970204,-0.13149235,0.34333447,0.2186,0.2433,0.14135,0.1852,0.2092,0.49397495,0.10075,0.20521175451735124,0.282,0.1882,1357,-2.2576908878133874,30.397776488971047,2,7.437051,-18.86835239573586,-6.649638389304798,-12.218714006431064,0.39624643205468113,0.64083564,0.26225,0.3779148403785596,0.20255,"{""type"":""MultiPoint"",""coordinates"":[]}"
8338_0,5.5879517,0.88417923,5.5879517,339.42932,0.15888211,0.04105,0.15994942367688048,0.0628,-0.023598265,-0.1406116,0.31708944,0.1893,0.20635,0.1276,0.16615,0.1833,0.48557913,0.0984,0.1757891302635889,0.25005,0.1985,1392,-2.2576908878133874,30.408286777795247,2,7.8752737,-17.369886167573874,-6.567753962143064,-10.80213220543081,0.2220362570295756,0.47597155,0.198,0.23285198977850463,0.2256,"{""type"":""MultiPoint"",""coordinates"":[]}"
8339_0,18.614838,3.5796595,18.614838,36.048542,0.21270114,0.04395,0.1924627619849627,0.06405,0.056819953,-0.1386238,0.36822814,0.20495,0.226,0.13065,0.17835,0.19845,0.48004693,0.0923,0.208318541765796,0.26775,0.18475,1365,-2.2576908878133874,30.41852757203421,2,12.420352,-17.319192214084886,-5.791128064513924,-11.528064149570962,0.3575567495813963,0.5809293,0.2487,0.3460147295811666,0.2236,"{""type"":""MultiPoint"",""coordinates"":[]}"
8340_0,15.172314,1.8001728,15.172314,230.73239,0.27486825,0.05085,0.186395720798106,0.07835,0.09255492,-0.08390512,0.3367877,0.22455001,0.2437,0.15505,0.20735,0.22655,0.4371269,0.11495,0.2064349248872463,0.2728,0.1867,1401,-2.2576908878133874,30.42876836627317,2,12.96248,-16.356949070719452,-6.758666682249116,-9.598282388470336,0.39400847647184906,0.61165595,0.2719,0.3815165724446018,0.2178,"{""type"":""MultiPoint"",""coordinates"":[]}"
8341_0,22.284176,3.7615705,22.284176,116.54726,0.21867412,0.04195,0.2604438053879854,0.06635,0.16051514,-0.011009364,0.45340943,0.22964999,0.2465,0.1302,0.1994,0.2246,0.7770134,0.089650005,0.2705388773960017,0.2424,0.17115,1355,-2.2576908878133874,30.43927865509737,2,12.260694,-16.80378383524529,-6.345604109751601,-10.45817972549369,0.4243662245470059,0.67208356,0.2687,0.40266698384251876,0.2116,"{""type"":""MultiPoint"",""coordinates"":[]}"
8342_0,1.9909459,1.0178318,1.9909459,134.97775,8.1032515E-4,0.03315,0.27776528484772556,0.0508,0.34204116,0.05532591,0.5984773,0.17705,0.19265,0.076,0.14585,0.1693,1.3104695,0.044699997,0.2786081647775136,0.1595,0.0862,1321,-2.2576908878133874,30.449519449336332,2,3.930363,-19.653046738354664,-4.5029558578542,-15.150090880500464,0.23868205239825868,0.5992876,0.1475,0.25392825262089164,0.144,"{""type"":""MultiPoint"",""coordinates"":[]}"
8343_0,13.486888,1.0870672,13.486888,14.046717,0.3314704,0.04035,0.15974391065543192,0.062,0.04013189,-0.11580367,0.32058957,0.191,0.2073,0.12455,0.1684,0.18575,0.4727391,0.09825,0.17631920242178478,0.2399,0.17705,1332,-2.2576908878133874,30.460029738160532,2,3.8186538,-17.27193704964986,-6.681240531301793,-10.590696518348068,0.4393306166931813,0.65206,0.30015,0.4123918844882255,0.2142,"{""type"":""MultiPoint"",""coordinates"":[]}"
8344_0,24.013233,3.0882418,24.013233,311.16388,0.028488338,0.0288,0.44620348016035505,0.04085,0.5271861,0.25248867,0.7825223,0.27195,0.29465,0.08005,0.22085,0.26325,2.5742116,0.0355,0.42611081740786433,0.1692,0.0874,1423,-2.2576908878133874,30.470270532399493,2,9.767956,-16.721014553285016,-6.92138974859337,-9.799624804691646,0.4064534799974712,0.81101066,0.2324,0.39706448511834885,0.1342,"{""type"":""MultiPoint"",""coordinates"":[]}"
8345_0,17.506811,4.7626257,17.506811,272.4876,-0.008184195,0.0387,0.3626207665356884,0.06075,0.34908652,0.09831815,0.60197335,0.26174998,0.28575,0.1174,0.2236,0.26345,1.1997836,0.06425,0.35315350351290187,0.2114,0.12515,1452,-2.2576908878133874,30.491021615462657,2,20.453476,-14.033021213708263,-6.260915073740167,-7.772106139968097,0.4072230774839602,0.59378916,0.30365,0.38458459503731024,0.2313,"{""type"":""MultiPoint"",""coordinates"":[]}"
8346_0,13.848769,1.125927,13.848769,74.75617,0.044716775,0.04975,0.1977577096320725,0.0712,0.04200681,-0.119503066,0.35097548,0.23365,0.2581,0.14475,0.2155,0.23995,0.6135583,0.10965,0.2137333687801955,0.29235,0.21375,1454,-2.2576908878133874,30.511772698525817,2,10.464733,-16.482983859027573,-6.982597633557601,-9.500386225469972,0.30208381769194226,0.39569226,0.28145,0.24997607091174023,0.26845,"{""type"":""MultiPoint"",""coordinates"":[]}"
8347_0,18.375832,4.304201,18.375832,36.89126,0.14227009,0.04885,0.16053155474628872,0.07335,-0.023162853,-0.18419223,0.29577252,0.23034999,0.23665,0.1605,0.2227,0.2366,0.3857456,0.12674999,0.18213404994536614,0.32765,0.23805,1348,-2.2576908878133874,30.522282987350014,2,4.6286564,-16.89264353996385,-5.976941574010089,-10.91570196595376,0.2897970505595881,0.4380426,0.2483,0.28377456542420426,0.2748,"{""type"":""MultiPoint"",""coordinates"":[]}"
8348_0,21.02475,2.9519684,21.02475,203.2147,0.10048926,0.02855,0.42026225265225614,0.0488,0.36778238,0.10095017,0.70819795,0.2612,0.2754,0.09545,0.21755,0.25255,1.7287143,0.0453,0.40251085189792934,0.21465,0.12295,1468,-2.2576908878133874,30.532523781588978,2,7.0289373,-14.795319451217846,-7.273734974941685,-7.5215844762761614,0.5239587448515898,0.8086872,0.30484998,0.49026927860053926,0.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
8349_0,20.660719,6.9576783,20.660719,90.0,0.056251884,0.0349,0.2915840103494143,0.05595,0.21866485,-0.017846905,0.5255987,0.24180001,0.2656,0.1226,0.21895,0.2454,0.9822633,0.0764,0.3085429842864949,0.2537,0.15485,1456,-2.2576908878133874,30.5740259477153,2,6.469841,-16.77859211585089,-5.887809775159646,-10.890782340691246,0.32077021652763904,0.5818506,0.23,0.3220284810465801,0.2266,"{""type"":""MultiPoint"",""coordinates"":[]}"
8350_0,15.731914,3.2992578,15.731914,223.17459,0.08491343,0.03385,0.3493501664624425,0.05115,0.3583109,0.080746524,0.61538625,0.24245,0.26105,0.10445,0.2005,0.23625,1.3046842,0.05765,0.3504690938405591,0.20515,0.114,1437,-2.2576908878133874,30.584266741954263,2,19.552727,-14.02157781051568,-5.2529613905753845,-8.768616419940296,0.40131922899741357,0.7002997,0.2553,0.385725274225228,0.1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
8351_0,23.825256,6.750198,23.825256,296.54727,0.14332056,0.0335,0.3700021386463685,0.0594,0.34769994,0.12318103,0.6214503,0.26854998,0.2929,0.1108,0.22905,0.26475,1.3964885,0.0624,0.370272094600657,0.21135,0.13005,1501,-2.2576908878133874,30.59477703077846,2,4.143207,-14.617448804667506,-7.730697037579259,-6.8867517670882465,0.5086488531165807,0.76477087,0.3185,0.4819067373773038,0.1834,"{""type"":""MultiPoint"",""coordinates"":[]}"
8352_0,19.9675,2.3601465,19.9675,68.21393,0.25362754,0.03615,0.1530867060848649,0.0539,-0.051337533,-0.19275126,0.3381076,0.1663,0.18725,0.11155,0.15105,0.1666,0.49384323,0.082049996,0.17040537978947223,0.2429,0.1837,1528,-2.2576908878133874,30.605017825017423,2,9.896467,-17.453167460597683,-7.424400341127338,-10.028767119470345,0.34875438045990065,0.5917351,0.27899998,0.34089738186704166,0.2379,"{""type"":""MultiPoint"",""coordinates"":[]}"
8353_0,43.944653,14.298637,43.944653,33.710606,0.09312785,0.03595,0.32036621601091586,0.0589,0.22734424,0.030914132,0.5634448,0.24035001,0.2674,0.11005,0.205,0.24025,1.204908,0.0678,0.32400035259827864,0.22735,0.15065,1574,-2.2576908878133874,30.61552811384162,2,3.3411233,-14.59551839034618,-7.490623980047312,-7.1048944102988685,0.38257391389282275,0.65657264,0.2505,0.3774957080193718,0.1965,"{""type"":""MultiPoint"",""coordinates"":[]}"
8354_0,19.872086,2.4000204,19.872086,97.119545,0.22681329,0.058,0.22066130922191823,0.0835,0.147616,-0.03913017,0.36414674,0.2423,0.2562,0.15385,0.2139,0.23845,0.5792859,0.11125,0.22936390238096718,0.26425,0.18145,1455,-2.2576908878133874,30.625768908080584,2,14.639651,-15.874742923443101,-6.164548829811235,-9.710194093631866,0.34755740417056274,0.59096,0.2564,0.3467549705260187,0.24435,"{""type"":""MultiPoint"",""coordinates"":[]}"
8355_0,21.247969,1.7996504,21.247969,288.4216,0.061431736,0.04545,0.22329004921485718,0.062,0.09476396,-0.0414968,0.42306665,0.19415,0.21155,0.11,0.1684,0.19175,0.77305704,0.0788,0.2265695663839673,0.2161,0.1648,1582,-2.2576908878133874,30.63627919690478,2,5.8496594,-16.50896534456094,-7.845695693853834,-8.663269650707107,0.2676248953156345,0.48449838,0.22645,0.2490469083364766,0.1912,"{""type"":""MultiPoint"",""coordinates"":[]}"
8356_0,22.920809,2.4477062,22.920809,-0.0,0.0071919262,0.0417,0.12055675308867025,0.0569,-0.11476407,-0.23900001,0.27415362,0.1562,0.1763,0.1176,0.1471,0.1613,0.3571428,0.0904,0.1340736725600988,0.2518,0.2026,1555,-2.2576908878133874,30.646519991143744,2,14.520768,-17.747277214741445,-5.984085720444025,-11.76319149429742,0.1342866641881587,0.28134555,0.1702,0.14483300146784409,0.2322,"{""type"":""MultiPoint"",""coordinates"":[]}"
8357_0,17.09596,3.6029735,17.09596,90.0,0.20250487,0.0569,0.15403091221080234,0.0813,0.047983672,-0.111955315,0.28170893,0.2025,0.2178,0.1457,0.1855,0.2005,0.36042637,0.111,0.16390548034993097,0.2544,0.1823,1508,-2.2576908878133874,30.65676078538271,2,14.531571,-16.878559858557523,-6.485221337999295,-10.393338520558228,0.29584151805176395,0.4842138,0.2404,0.29031670247589364,0.2283,"{""type"":""MultiPoint"",""coordinates"":[]}"
8358_0,22.635267,6.3200765,22.635267,48.034912,0.03914064,0.0312,0.30747963565661507,0.0436,0.34243253,0.088280864,0.61000735,0.2133,0.2301,0.0914,0.1812,0.2098,1.3449478,0.0529,0.3104340973973059,0.1814,0.1058,1559,-2.2576908878133874,30.667271074206905,2,12.291381,-16.76073416538292,-6.03726967909261,-10.723464486290311,0.3461887512759436,0.649148,0.23555,0.34704427174057995,0.1828,"{""type"":""MultiPoint"",""coordinates"":[]}"
8359_0,9.699231,1.7205507,9.699231,251.5784,0.25932518,0.0461,0.24380537491594076,0.0698,0.13267328,-0.022305723,0.4298441,0.2379,0.2538,0.1291,0.2068,0.2334,0.77224195,0.0929,0.25889046758884826,0.2442,0.1854,1468,-2.2576908878133874,30.67751186844587,2,5.8496594,-16.091852407154782,-8.696861730134968,-7.394990677019814,0.4259580532451542,0.6891693,0.2972,0.4124724521154145,0.21685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8360_0,8.075319,1.188389,8.075319,261.87613,0.1787352,0.0416,0.3414112685965407,0.0659,0.20470269,0.028620034,0.57414573,0.25370002,0.27275,0.123,0.2251,0.24855,1.1098366,0.070099995,0.3363378729754167,0.24445,0.17015,1655,-2.2576908878133874,30.688022157270066,2,6.53486,-17.71408201645135,-7.496874276555243,-10.217207739896107,0.45052289994406963,0.75288093,0.2738,0.43426881072503576,0.2112,"{""type"":""MultiPoint"",""coordinates"":[]}"
8361_0,14.647905,1.6370628,14.647905,118.28219,0.22598559,0.04315,0.08230023292598881,0.05765,-0.17238134,-0.26295406,0.19945502,0.13335,0.14355,0.1101,0.12605,0.1344,0.25618702,0.0917,0.09159713821148925,0.2289,0.19175,1617,-2.2576908878133874,30.69826295150903,2,13.449867,-18.576305130289512,-8.150385733357762,-10.42591939693175,0.19921441607560522,0.4254406,0.18634999,0.21149871147506233,0.21215,"{""type"":""MultiPoint"",""coordinates"":[]}"
8362_0,10.573099,1.8208022,10.573099,90.0,0.1873861,0.0388,0.2828752057612104,0.06155,0.20737104,0.003390152,0.52255124,0.23795,0.2611,0.11865,0.207,0.2371,0.9772835,0.074650005,0.29558721057588333,0.2276,0.1534,1463,-2.2576908878133874,30.708773240333226,2,2.7824452,-15.42349096974107,-8.138875125343512,-7.284615844397559,0.4541463174180887,0.70993733,0.2965,0.4273141043910377,0.1944,"{""type"":""MultiPoint"",""coordinates"":[]}"
8363_0,13.253296,3.2552812,13.253296,228.38855,0.20787638,0.0527,0.27010785186670483,0.0771,0.17714034,-0.04466802,0.43895787,0.2546,0.2783,0.1447,0.2187,0.2479,0.7412023,0.0998,0.2727746474865951,0.2847,0.1771,1583,-2.2576908878133874,30.71901403457219,2,11.034826,-16.32719918710179,-5.947303770884631,-10.37989541621716,0.4370179713473381,0.64683425,0.2975,0.4064448874270865,0.2244,"{""type"":""MultiPoint"",""coordinates"":[]}"
8364_0,5.2464027,1.0419053,5.2464027,336.021,0.09903416,0.0468,0.14699559906614107,0.0685,-0.07928046,-0.15167095,0.29684213,0.2007,0.2185,0.1333,0.1768,0.1954,0.45066485,0.1058,0.1616560546986892,0.2677,0.234,1601,-2.2576908878133874,30.729524323396387,2,9.059631,-16.62811735207174,-6.084022349700668,-10.544095002371073,0.20531099524306634,0.3958763,0.2031,0.21845764653846306,0.2385,"{""type"":""MultiPoint"",""coordinates"":[]}"
8365_0,7.040049,1.7829286,7.040049,262.88046,0.29542717,0.056,0.24411960914946346,0.0773,0.11214711,-0.06932241,0.40510473,0.2314,0.2535,0.138,0.2039,0.2258,0.623297,0.0979,0.23892088513422366,0.2685,0.1879,1379,-2.2576908878133874,30.78126728376167,2,7.4412684,-15.906871236681035,-7.9221148672158685,-7.984756369465166,0.48804892263616473,0.7005319,0.3197,0.45102740189154594,0.2143,"{""type"":""MultiPoint"",""coordinates"":[]}"
8366_0,3.5541427,0.75600207,3.5541427,296.54727,0.25245655,0.0404,0.2948817441170415,0.0659,0.23374504,0.046072833,0.49426836,0.251,0.2701,0.1267,0.218,0.2534,0.8795589,0.0783,0.30069970466419643,0.2307,0.155,1341,-2.2576908878133874,30.791508078000636,2,4.143207,-14.907100927070152,-7.423503715561439,-7.483597211508713,0.49942360275615383,0.7467249,0.3125,0.4700477325711727,0.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
8367_0,7.1714535,1.0077984,7.1714535,-0.0,0.1939925,0.04355,0.3547017359377236,0.0665,0.35184363,0.11526359,0.5621711,0.266,0.2792,0.11485,0.21575,0.24945,1.2239313,0.07,0.3470903664114827,0.20995,0.12795,1383,-2.2576908878133874,30.802018366824832,2,10.096576,-14.535240794145787,-5.247720406250513,-9.287520387895274,0.5013392329065244,0.7561636,0.2978,0.4627373714094689,0.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
8368_0,8.223019,1.2396377,8.223019,45.022247,0.16415748,0.0559,0.2844962599617517,0.0852,0.17463663,0.019399023,0.44646683,0.2722,0.2996,0.147,0.2401,0.2764,0.76280695,0.1031,0.28640111965440357,0.2573,0.1931,1324,-2.2576908878133874,30.812259161063796,2,2.622527,-14.758158118125152,-7.202844306242957,-7.555313811882195,0.41107505453589566,0.6106243,0.2941,0.38661580155538366,0.2112,"{""type"":""MultiPoint"",""coordinates"":[]}"
8369_0,4.584295,1.0276356,4.584295,134.97775,0.3798726,0.0526,0.174602625634564,0.0819,0.0519248,-0.10917362,0.3015785,0.2381,0.259,0.1531,0.2065,0.2308,0.41993958,0.1175,0.18969921372018483,0.2829,0.2118,1319,-2.2576908878133874,30.822769449887993,2,2.622527,-16.71746746728609,-6.430101037586169,-10.287366429699922,0.4727032413235179,0.6814511,0.31675,0.4427865337172883,0.22075,"{""type"":""MultiPoint"",""coordinates"":[]}"
8370_0,7.660335,1.6502908,7.660335,134.97775,0.3182469,0.045,0.25952991627545685,0.06705,0.14599702,-0.04862396,0.44968867,0.24685001,0.2648,0.1267,0.20555,0.23445,0.81422013,0.089200005,0.27345618963649376,0.2628,0.18415,1307,-2.2576908878133874,30.833010244126957,2,2.622527,-16.021652564313037,-6.275781060946262,-9.745871503366775,0.5110834739647243,0.7679356,0.31344998,0.47781501369313684,0.20345,"{""type"":""MultiPoint"",""coordinates"":[]}"
8371_0,14.1778,1.5537418,14.1778,-0.0,0.095855355,0.0309,0.40513478781390344,0.0569,0.47901678,0.19643615,0.71059626,0.2467,0.2673,0.0859,0.2009,0.2399,1.7911963,0.0396,0.3835798330273189,0.1651,0.0854,1290,-2.2576908878133874,30.843520532951157,2,0.0,-15.64334370892336,-4.747380187805243,-10.895963521118118,0.5250095438825414,0.8064516,0.308,0.49048751328314055,0.1571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8372_0,27.746283,11.888555,27.746283,17.115326,0.21451074,0.0624,0.2529340171814496,0.0839,0.1957143,-0.028438762,0.41170007,0.257,0.2814,0.1529,0.2259,0.2519,0.68083715,0.1071,0.2602129322644102,0.2662,0.1689,1623,-2.2655062307852276,29.17481006117073,2,23.767962,-15.663756256024005,-6.327721082711111,-9.336035173312894,0.4004372418507696,0.6262108,0.2854,0.38742656045471546,0.2288,"{""type"":""MultiPoint"",""coordinates"":[]}"
8373_0,14.559949,2.0099006,14.559949,180.0,-0.0023782253,0.04,0.5558747838621918,0.068,0.4799379,0.21669398,0.755385,0.3502,0.3683,0.1125,0.2907,0.3403,1.967111,0.0494,0.4961248998228496,0.2248,0.1173,1512,-2.2655062307852276,29.195561144233892,2,9.195146,-15.088578066624713,-6.754324713337308,-8.334253353287405,0.4849251753021078,0.75300676,0.2988,0.4579022345686006,0.1949,"{""type"":""MultiPoint"",""coordinates"":[]}"
8374_0,105.19122,24.02128,105.19122,35.775135,0.07504499,0.03995,0.5297754773127799,0.06425,0.50492704,0.23524818,0.7307995,0.34469998,0.36005,0.1113,0.2734,0.3322,2.0666244,0.05365,0.4859689299902714,0.21135,0.11285,1479,-2.2655062307852276,29.205801938472856,1,26.510532,-15.952839870911484,-8.908063520117702,-7.044776350793782,0.5949681872644694,0.8058445,0.3646,0.5400531109829925,0.1919,"{""type"":""MultiPoint"",""coordinates"":[]}"
8375_0,52.467865,1.4122456,52.467865,104.920265,0.035138667,0.0337,0.5329532920117667,0.0582,0.46853456,0.17816901,0.7505144,0.3403,0.364,0.1079,0.2694,0.3359,2.0602407,0.0485,0.4924617358867074,0.2334,0.1195,1587,-2.2655062307852276,29.216312227297053,2,14.116312,-15.7719836699322,-6.140608287694038,-9.631375382238161,0.5105300434482851,0.78565305,0.3124,0.48517473872934014,0.2097,"{""type"":""MultiPoint"",""coordinates"":[]}"
8376_0,63.134823,31.029236,63.134823,139.06345,0.09602982,0.0377,0.3510854183278198,0.0647,0.31857923,0.056942623,0.6129679,0.2781,0.3027,0.1166,0.2486,0.2813,1.2551402,0.0579,0.3442192208972079,0.229,0.1293,1576,-2.2655062307852276,29.226553021536017,1,17.81875,-15.421152888784615,-6.671887244722962,-8.749265644061653,0.45572677879818146,0.7089977,0.3001,0.4387922899445259,0.2167,"{""type"":""MultiPoint"",""coordinates"":[]}"
8377_0,93.51614,1.7630906,93.51614,45.0224,0.080847085,0.0346,0.4720394279979653,0.0502,0.4687915,0.21940465,0.70767426,0.3068,0.316,0.0924,0.235,0.29,2.154762,0.0499,0.4397660131061348,0.2014,0.1135,2153,-2.2655062307852276,29.330308436851823,2,27.777758,-19.201113967455452,-5.953742773484382,-13.24737119397107,0.5308538661143153,0.78852135,0.3163,0.4900433468091647,0.1881,"{""type"":""MultiPoint"",""coordinates"":[]}"
8378_0,10.900821,6.3408356,10.900821,84.29384,0.2958073,0.0467,0.3119402903432448,0.0749,0.21008405,-0.017537437,0.50391644,0.2689,0.312,0.1467,0.2236,0.2751,0.89612293,0.0893,0.31391285225577786,0.2828,0.1692,2268,-2.2655062307852276,29.340549231090783,2,9.247251,-16.670747360745285,-6.1658923595438715,-10.504855001201413,0.614149829504501,0.79972374,0.3909,0.5576840640091956,0.1923,"{""type"":""MultiPoint"",""coordinates"":[]}"
8379_0,11.251837,3.1574595,11.251837,63.452866,0.03191006,0.0337,0.7304882864736093,0.0973,0.7106942,0.4090558,0.8420958,0.4559,0.4785,0.1732,0.3943,0.4502,1.7940446,0.0405,0.6309116622651414,0.1961,0.0812,2246,-2.2655062307852276,29.351059519914983,2,12.260745,-16.368049860319907,-7.1165080512276795,-9.251541809092227,0.736871820279098,0.87400585,0.4477,0.6406218004835615,0.1833,"{""type"":""MultiPoint"",""coordinates"":[]}"
8380_0,45.24924,5.120616,45.24924,147.50851,0.07583797,0.0383,0.32849518964172036,0.0584,0.25338095,0.02078138,0.58912975,0.2376,0.2626,0.1101,0.2037,0.237,1.129882,0.059,0.3375973257986855,0.2279,0.1415,1841,-2.2655062307852276,29.42355356334343,2,11.920694,-15.37174513013738,-6.18741657984604,-9.18432855029134,0.37654891848302363,0.6649677,0.245,0.3695706977925026,0.2076,"{""type"":""MultiPoint"",""coordinates"":[]}"
8381_0,27.042658,11.982528,27.042658,262.15274,0.22096816,0.0675,0.3465400855074565,0.10705,0.2661246,0.03008226,0.45801696,0.3524,0.38525,0.18405,0.3176,0.3541,0.8740124,0.12975,0.3356565757483731,0.33775,0.217,1881,-2.2655062307852276,29.43379435758239,2,25.37282,-15.85360483357525,-8.548859115132391,-7.30474571844286,0.4527066673253234,0.6789851,0.3044,0.42812426787637514,0.2272,"{""type"":""MultiPoint"",""coordinates"":[]}"
8382_0,80.8592,12.335389,80.8592,226.3546,0.1588291,0.0531,0.4179653790099951,0.0818,0.4443195,0.20000002,0.5932836,0.2989,0.3247,0.1312,0.261,0.3122,1.2782013,0.0763,0.37793989046186316,0.2113,0.1235,1729,-2.2655062307852276,29.44430464640659,2,26.221785,-14.404294306558995,-7.348145024630374,-7.056149281928621,0.37620773793550777,0.7521127,0.2177,0.374549105497334,0.1411,"{""type"":""MultiPoint"",""coordinates"":[]}"
8383_0,17.53053,1.9229885,17.53053,239.4404,0.05945319,0.0517,0.4751887832229015,0.0763,0.42144448,0.1368855,0.65598637,0.3269,0.35645,0.13345,0.2751,0.3182,1.3594896,0.0675,0.4348968144147347,0.23765,0.12705,1696,-2.2655062307852276,29.579051939024517,2,22.484663,-14.630362376747549,-7.301788337366844,-7.328574039380705,0.43970522203920887,0.71543956,0.2761,0.42030661835637384,0.1948,"{""type"":""MultiPoint"",""coordinates"":[]}"
8384_0,11.477049,1.1041957,11.477049,357.27155,0.13588125,0.0442,0.3586864087186846,0.0723,0.25891924,0.035391856,0.55688626,0.2827,0.3053,0.1227,0.2285,0.2676,1.2902684,0.0802,0.3520106612117837,0.2671,0.1686,1912,-2.2655062307852276,29.662056271277162,2,18.794928,-15.52103565210006,-6.110670855061812,-9.410364797038248,0.43478260837969784,0.6927675,0.2832,0.4166067559697822,0.196,"{""type"":""MultiPoint"",""coordinates"":[]}"
8385_0,19.176842,1.0854353,19.176842,177.13536,0.02778858,0.049,0.46344907385614864,0.0677,0.41146317,0.1426987,0.680552,0.3198,0.3471,0.1196,0.2592,0.3056,1.5508145,0.0625,0.4453723035106074,0.2359,0.1271,1810,-2.2655062307852276,29.703288942818247,2,17.960646,-14.399955942711157,-5.354446293370364,-9.045509649340794,0.42157112797516394,0.7083406,0.2491,0.40922056210611496,0.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
8386_0,21.078382,6.7390637,21.078382,108.42151,0.06527394,0.06615,0.2861627125830344,0.09295,0.13108699,-0.05625347,0.44012076,0.29485,0.3195,0.1703,0.24745,0.27995,0.70579237,0.113299996,0.28766571210400693,0.3207,0.2265,1623,-2.2655062307852276,29.713799231642444,2,2.9324856,-15.605315474257289,-6.071707026197313,-9.533608448059976,0.330621500501451,0.5053947,0.2679,0.3133067404201288,0.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
8387_0,14.572186,1.2184783,14.572186,330.92636,-0.028984427,0.0388,0.4132923117555747,0.0545,0.33619073,0.08414725,0.66656834,0.2748,0.3002,0.106,0.2313,0.2732,1.5943481,0.0556,0.3959537636564313,0.2268,0.1341,1743,-2.2655062307852276,29.724040025881408,2,9.463849,-14.833460490814357,-4.951810156431506,-9.88165033438285,0.28982593014804187,0.6375839,0.183,0.3005836457280381,0.1501,"{""type"":""MultiPoint"",""coordinates"":[]}"
